date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,USEP,LOAD,predicted_load,demand
2021-08-01 00:00:00,0.0,0.0,26.15,89.73,1.88,0.0,100.79,0.0,26.15,67.82,19.842219,19.458038,5434.034
2021-08-01 00:30:00,0.0,0.0,26.11,89.905,1.915,0.0,100.75,0.0,26.11,60.8,19.9147186,19.544928,5355.195
2021-08-01 01:00:00,0.0,0.0,26.07,90.08,1.95,0.0,100.71,0.0,26.07,59.84,20.1587188,19.575857,5238.196
2021-08-01 01:30:00,0.0,0.0,26.045,90.265,2.015,0.0,100.69,0.0,26.045,57.54,20.5432498,19.575857,5157.871
2021-08-01 02:00:00,0.0,0.0,26.02,90.45,2.08,0.0,100.67,0.0,26.02,57.45,20.12825,19.49379,5085.284
2021-08-01 02:30:00,0.0,0.0,26.0,90.645,2.105,0.0,100.66,0.0,26.0,53.42,19.7326564,19.386818,5031.717
2021-08-01 03:00:00,0.0,0.0,25.98,90.84,2.13,0.0,100.65,0.0,25.98,43.85,19.2289688,18.627645,4990.347
2021-08-01 03:30:00,0.0,0.0,25.965,90.975,2.075,0.0,100.66,0.0,25.965,41.6,18.6414374,18.55961,4962.977
2021-08-01 04:00:00,0.0,0.0,25.95,91.11,2.02,0.0,100.67,0.0,25.95,41.55,18.4345312,18.677404,4949.638
2021-08-01 04:30:00,0.0,0.0,25.945,91.155,1.93,0.0,100.69,0.0,25.945,41.55,18.7258752,18.677404,4950.766
2021-08-01 05:00:00,0.0,0.0,25.94,91.2,1.84,0.0,100.71,0.0,25.94,41.6,18.8454374,18.56678,4982.952
2021-08-01 05:30:00,0.045,0.07,26.025,91.265,1.785,0.045,100.74,0.045,26.025,43.84,18.9879064,18.619513,5050.072
2021-08-01 06:00:00,0.09,0.14,26.11,91.33,1.73,0.09,100.77,0.09,26.11,50.41,19.0341874,18.630272,5114.711
2021-08-01 06:30:00,0.095,0.47,26.415,91.075,1.8,0.095,100.805,0.095,26.415,55.52,18.9017812,18.574703,5181.091
2021-08-01 07:00:00,0.1,0.8,26.72,90.82,1.87,0.1,100.84,0.1,26.72,57.54,15.3771564,15.598863,5269.328
2021-08-01 07:30:00,0.17,1.19,26.875,90.33,2.075,0.15,100.86,0.17,26.875,62.59,15.7169686,15.610528,5417.598
2021-08-01 08:00:00,0.24,1.58,27.03,89.84,2.28,0.2,100.88,0.24,27.03,67.22,17.805562600000002,17.384878,5570.545
2021-08-01 08:30:00,0.41,1.935,27.115,89.535,2.415,0.255,100.895,0.41,27.115,67.76,17.88275,17.559193,5688.578
2021-08-01 09:00:00,0.58,2.29,27.2,89.23,2.55,0.31,100.91,0.58,27.2,62.63,16.889781199999998,17.420267,5775.91
2021-08-01 09:30:00,0.815,2.545,27.275,88.765,2.695,0.545,100.895,0.815,27.275,67.49,17.0943438,17.243658,5865.768
2021-08-01 10:00:00,1.05,2.8,27.35,88.3,2.84,0.78,100.88,1.05,27.35,68.77,17.577374799999998,17.452545,5941.302
2021-08-01 10:30:00,1.305,2.945,27.34,87.98,2.95,0.935,100.855,1.305,27.34,68.47,17.657469000000003,17.452545,5922.61
2021-08-01 11:00:00,1.56,3.09,27.33,87.66,3.06,1.09,100.83,1.56,27.33,67.85,16.9549062,17.193502,5883.302
2021-08-01 11:30:00,1.805,3.15,27.26,87.41,3.095,1.16,100.78,1.805,27.26,67.83,16.8043124,16.8343,5862.04
2021-08-01 12:00:00,2.05,3.21,27.19,87.16,3.13,1.23,100.73,2.05,27.19,66.73,16.3770312,16.766483,5857.612
2021-08-01 12:30:00,2.29,3.13,27.12,86.91,3.04,1.215,100.69,2.29,27.12,65.46,16.2137502,16.73417,5827.091
2021-08-01 13:00:00,2.53,3.05,27.05,86.66,2.95,1.2,100.65,2.53,27.05,62.62,16.580156,16.73417,5802.117
2021-08-01 13:30:00,2.23,2.82,26.945,86.68,2.75,1.07,100.625,2.23,26.945,62.63,16.550875200000004,16.785023,5783.042
2021-08-01 14:00:00,1.93,2.59,26.84,86.7,2.55,0.94,100.6,1.93,26.84,62.62,16.5372186,16.817526,5730.236
2021-08-01 14:30:00,1.72,2.265,26.73,87.05,2.37,0.88,100.585,1.72,26.73,62.63,16.5892814,16.775389,5715.162
2021-08-01 15:00:00,1.51,1.94,26.62,87.4,2.19,0.82,100.57,1.51,26.62,62.63,16.4841562,16.840305,5705.331
2021-08-01 15:30:00,1.2,1.55,26.54,87.66,2.085,0.665,100.575,1.2,26.54,62.63,16.6988436,17.052132,5714.332
2021-08-01 16:00:00,0.89,1.16,26.46,87.92,1.98,0.51,100.58,0.89,26.46,62.64,17.332344000000003,17.074366,5739.987
2021-08-01 16:30:00,0.61,0.775,26.325,88.705,1.83,0.36,100.595,0.61,26.325,62.64,16.689812399999997,17.254396,5767.342
2021-08-01 17:00:00,0.33,0.39,26.19,89.49,1.68,0.21,100.61,0.33,26.19,62.63,17.414125,17.521364,5773.256
2021-08-01 17:30:00,0.165,0.195,26.045,89.7,1.545,0.105,100.635,0.165,26.045,62.64,17.1044376,17.531721,5768.928
2021-08-01 18:00:00,0.0,0.0,25.9,89.91,1.41,0.0,100.66,0.0,25.9,65.47,17.54475,17.693829,5800.248
2021-08-01 18:30:00,0.0,0.0,25.89,89.595,1.335,0.0,100.705,0.0,25.89,67.6,17.392187399999997,17.434689,5854.824
2021-08-01 19:00:00,0.0,0.0,25.88,89.28,1.26,0.0,100.75,0.0,25.88,68.56,15.9555,16.13009,5908.038
2021-08-01 19:30:00,0.0,0.0,25.875,89.085,1.31,0.0,100.76,0.0,25.875,68.59,15.5720626,16.126736,5914.305
2021-08-01 20:00:00,0.0,0.0,25.87,88.89,1.36,0.0,100.77,0.0,25.87,68.67,17.044374799999996,17.635195,5925.353
2021-08-01 20:30:00,0.0,0.0,25.905,88.355,1.3,0.0,100.775,0.0,25.905,68.59,17.3605626,17.511175,5916.909
2021-08-01 21:00:00,0.0,0.0,25.94,87.82,1.24,0.0,100.78,0.0,25.94,67.88,17.4236874,17.775873,5891.647
2021-08-01 21:30:00,0.0,0.0,26.01,86.985,1.15,0.0,100.78,0.0,26.01,65.54,18.219375,17.963428,5813.677
2021-08-01 22:00:00,0.0,0.0,26.08,86.15,1.06,0.0,100.78,0.0,26.08,62.67,17.8660626,17.993414,5726.484
2021-08-01 22:30:00,0.0,0.0,26.075,85.95,1.085,0.0,100.76,0.0,26.075,62.64,17.781437399999998,18.00122,5656.253
2021-08-01 23:00:00,0.0,0.0,26.07,85.75,1.11,0.0,100.74,0.0,26.07,61.02,18.0395002,18.00122,5583.119
2021-08-01 23:30:00,0.0,0.0,26.045,85.755,1.15,0.0,100.71,0.0,26.045,60.09,17.677875,18.056355,5468.411
2021-08-02 00:00:00,0.0,0.0,26.02,85.76,1.19,0.0,100.68,0.0,26.02,65.42,17.599812399999998,18.376156,5358.952
2021-08-02 00:30:00,0.0,0.0,25.965,86.165,1.25,0.0,100.66,0.0,25.965,63.62,17.48075,18.243637,5287.663
2021-08-02 01:00:00,0.0,0.0,25.91,86.57,1.31,0.0,100.64,0.0,25.91,63.62,17.8473124,18.029392,5245.646
2021-08-02 01:30:00,0.0,0.0,25.855,87.085,1.42,0.0,100.63,0.0,25.855,58.4,17.996062600000002,18.187298,5173.79
2021-08-02 02:00:00,0.0,0.0,25.8,87.6,1.53,0.0,100.62,0.0,25.8,58.44,18.440437600000003,18.540676,5098.122
2021-08-02 02:30:00,0.0,0.0,25.77,87.995,1.63,0.0,100.62,0.0,25.77,60.15,17.546187399999997,18.363354,5047.0
2021-08-02 03:00:00,0.0,0.0,25.74,88.39,1.73,0.0,100.62,0.0,25.74,59.38,17.5565626,18.132677,5013.597
2021-08-02 03:30:00,0.0,0.0,25.725,88.6,1.765,0.0,100.635,0.0,25.725,59.37,18.0221874,18.225285,4982.872
2021-08-02 04:00:00,0.0,0.0,25.71,88.81,1.8,0.0,100.65,0.0,25.71,60.57,18.0648126,18.37806,4973.37
2021-08-02 04:30:00,0.0,0.0,25.675,89.01,1.795,0.0,100.665,0.0,25.675,57.34,18.0711874,18.37806,4966.397
2021-08-02 05:00:00,0.0,0.0,25.64,89.21,1.79,0.0,100.68,0.0,25.64,57.34,18.656,18.415947,4989.994
2021-08-02 05:30:00,0.055,0.055,25.785,89.345,1.79,0.055,100.705,0.055,25.785,57.17,18.756125,18.56812,5042.154
2021-08-02 06:00:00,0.11,0.11,25.93,89.48,1.79,0.11,100.73,0.11,25.93,53.44,19.3904374,18.831253,5105.254
2021-08-02 06:30:00,0.42,0.425,26.42,89.09,1.935,0.28,100.76,0.42,26.42,53.45,19.81725,19.050514,5138.468
2021-08-02 07:00:00,0.73,0.74,26.91,88.7,2.08,0.45,100.79,0.73,26.91,53.49,16.460437600000002,16.21153,5151.818
2021-08-02 07:30:00,1.085,1.115,27.165,87.885,2.3,0.56,100.81,1.085,27.165,53.5,16.3071874,16.256824,5210.752
2021-08-02 08:00:00,1.44,1.49,27.42,87.07,2.52,0.67,100.83,1.44,27.42,57.55,18.4326252,18.553856,5291.301
2021-08-02 08:30:00,1.73,1.84,27.6,86.395,2.69,0.775,100.825,1.73,27.6,58.54,19.167875,18.70661,5384.081
2021-08-02 09:00:00,2.02,2.19,27.78,85.72,2.86,0.88,100.82,2.02,27.78,58.72,19.2870624,19.21108,5476.9
2021-08-02 09:30:00,2.185,2.47,27.86,85.32,2.945,1.005,100.82,2.185,27.86,60.15,19.2948126,19.21108,5564.203
2021-08-02 10:00:00,2.35,2.75,27.94,84.92,3.03,1.13,100.82,2.35,27.94,58.74,19.1555624,19.311058,5624.45
2021-08-02 10:30:00,2.395,2.91,27.99,84.595,3.005,1.095,100.8,2.395,27.99,58.76,19.2798126,19.210176,5639.817
2021-08-02 11:00:00,2.44,3.07,28.04,84.27,2.98,1.06,100.78,2.44,28.04,58.73,19.1196874,19.210176,5638.142
2021-08-02 11:30:00,2.26,3.16,28.05,84.01,2.9,1.0,100.75,2.26,28.05,59.57,19.0593124,19.221127,5660.999
2021-08-02 12:00:00,2.08,3.25,28.06,83.75,2.82,0.94,100.72,2.08,28.06,58.73,18.9436252,19.159767,5662.316
2021-08-02 12:30:00,1.6,3.15,28.04,83.69,2.77,0.845,100.685,1.6,28.04,58.73,18.9104998,19.143064,5663.693
2021-08-02 13:00:00,1.12,3.05,28.02,83.63,2.72,0.75,100.65,1.12,28.02,58.73,19.0335626,19.147387,5654.866
2021-08-02 13:30:00,0.985,2.83,27.945,83.79,2.615,0.7,100.625,0.985,27.945,58.72,18.9886874,19.147387,5635.955
2021-08-02 14:00:00,0.85,2.61,27.87,83.95,2.51,0.65,100.6,0.85,27.87,58.81,19.6390002,19.575596,5652.888
2021-08-02 14:30:00,0.82,2.275,27.78,84.25,2.36,0.645,100.585,0.82,27.78,58.76,20.1046248,19.661636,5677.39
2021-08-02 15:00:00,0.79,1.94,27.69,84.55,2.21,0.64,100.57,0.79,27.69,59.56,20.93675,19.661636,5692.976
2021-08-02 15:30:00,0.525,1.545,27.555,85.085,2.055,0.405,100.58,0.525,27.555,60.11,20.60625,19.660652,5706.912
2021-08-02 16:00:00,0.26,1.15,27.42,85.62,1.9,0.17,100.59,0.26,27.42,60.2,20.5606876,19.659117,5721.206
2021-08-02 16:30:00,0.19,0.77,27.225,86.815,1.705,0.14,100.605,0.19,27.225,60.28,20.7088124,19.9238,5755.926
2021-08-02 17:00:00,0.12,0.39,27.03,88.01,1.51,0.11,100.62,0.12,27.03,60.6,20.644312600000003,20.062298,5792.187
2021-08-02 17:30:00,0.06,0.195,26.79,88.315,1.47,0.055,100.645,0.06,26.79,60.7,20.6346876,20.013268,5797.908
2021-08-02 18:00:00,0.0,0.0,26.55,88.62,1.43,0.0,100.67,0.0,26.55,60.75,20.42775,20.035425,5840.66
2021-08-02 18:30:00,0.0,0.0,26.5,88.495,1.465,0.0,100.7,0.0,26.5,61.23,20.4509374,20.035425,5922.918
2021-08-02 19:00:00,0.0,0.0,26.45,88.37,1.5,0.0,100.73,0.0,26.45,61.69,17.7786874,18.156069,6005.977
2021-08-02 19:30:00,0.0,0.0,26.41,88.465,1.56,0.0,100.75,0.0,26.41,62.64,17.7888126,18.185186,6069.503
2021-08-02 20:00:00,0.0,0.0,26.37,88.56,1.62,0.0,100.77,0.0,26.37,62.67,19.4060626,19.826468,6107.25
2021-08-02 20:30:00,0.0,0.0,26.345,88.705,1.685,0.0,100.79,0.0,26.345,62.65,19.85025,19.826468,6099.8
2021-08-02 21:00:00,0.0,0.0,26.32,88.85,1.75,0.0,100.81,0.0,26.32,62.65,20.4092498,19.839525,6069.444
2021-08-02 21:30:00,0.0,0.0,26.295,89.055,1.775,0.0,100.815,0.0,26.295,61.64,20.2738126,19.839525,5978.428
2021-08-02 22:00:00,0.0,0.0,26.27,89.26,1.8,0.0,100.82,0.0,26.27,60.66,20.1919374,19.707865,5891.855
2021-08-02 22:30:00,0.0,0.0,26.23,89.46,1.805,0.0,100.805,0.0,26.23,60.34,19.4990626,19.707865,5802.023
2021-08-02 23:00:00,0.0,0.0,26.19,89.66,1.81,0.0,100.79,0.0,26.19,60.21,19.685187600000003,19.414127,5703.999
2021-08-02 23:30:00,0.0,0.0,26.13,90.02,1.82,0.0,100.76,0.0,26.13,59.61,19.5919998,19.414127,5588.467
2021-08-03 00:00:00,0.0,0.0,26.07,90.38,1.83,0.0,100.73,0.0,26.07,59.75,20.2669376,19.759314,5460.683
2021-08-03 00:30:00,0.0,0.0,26.005,90.705,1.825,0.0,100.7,0.0,26.005,58.64,20.2044376,19.676922,5367.704
2021-08-03 01:00:00,0.0,0.0,25.94,91.03,1.82,0.0,100.67,0.0,25.94,57.74,19.925874800000003,19.319643,5287.757
2021-08-03 01:30:00,0.0,0.0,25.89,91.335,1.85,0.0,100.66,0.0,25.89,57.64,19.8804376,19.251333,5236.909
2021-08-03 02:00:00,0.0,0.0,25.84,91.64,1.88,0.0,100.65,0.0,25.84,56.48,19.712125,19.238443,5180.32
2021-08-03 02:30:00,0.0,0.0,25.835,91.77,1.935,0.0,100.655,0.0,25.835,56.27,19.7599376,19.238443,5130.198
2021-08-03 03:00:00,0.0,0.0,25.83,91.9,1.99,0.0,100.66,0.0,25.83,53.48,19.6873748,19.238243,5101.859
2021-08-03 03:30:00,0.0,0.0,25.805,91.935,1.975,0.0,100.68,0.0,25.805,53.42,19.7760626,19.238243,5074.703
2021-08-03 04:00:00,0.0,0.0,25.78,91.97,1.96,0.0,100.7,0.0,25.78,50.39,19.2810624,18.710123,5056.309
2021-08-03 04:30:00,0.0,0.0,25.75,91.845,1.905,0.0,100.725,0.0,25.75,50.39,18.6990626,18.655851,5096.377
2021-08-03 05:00:00,0.0,0.0,25.72,91.72,1.85,0.0,100.75,0.0,25.72,53.43,18.239375,18.530123,5154.884
2021-08-03 05:30:00,0.045,0.055,25.85,91.485,1.785,0.045,100.77,0.045,25.85,57.48,18.422875,18.668762,5291.753
2021-08-03 06:00:00,0.09,0.11,25.98,91.25,1.72,0.09,100.79,0.09,25.98,58.64,18.2138124,18.828564,5464.918
2021-08-03 06:30:00,0.34,0.43,26.475,90.135,1.785,0.26,100.825,0.34,26.475,60.2,18.474,18.834454,5657.008
2021-08-03 07:00:00,0.59,0.75,26.97,89.02,1.85,0.43,100.86,0.59,26.97,58.82,15.5340002,16.006193,5872.169
2021-08-03 07:30:00,0.985,1.135,27.29,87.5,1.875,0.62,100.87,0.985,27.29,61.41,15.8011248,15.934292,6130.207
2021-08-03 08:00:00,1.38,1.52,27.61,85.98,1.9,0.81,100.88,1.38,27.61,59.82,18.6050626,18.467196,6344.598
2021-08-03 08:30:00,1.725,1.94,27.925,83.56,1.885,0.83,100.875,1.725,27.925,67.74,19.3660624,18.592394,6482.873
2021-08-03 09:00:00,2.07,2.36,28.24,81.14,1.87,0.85,100.87,2.07,28.24,68.25,19.2602502,19.076757,6558.203
2021-08-03 09:30:00,2.435,2.64,28.535,79.185,1.86,0.935,100.86,2.435,28.535,68.86,19.088625,19.18898,6620.895
2021-08-03 10:00:00,2.8,2.92,28.83,77.23,1.85,1.02,100.85,2.8,28.83,69.7,19.378125,19.299582,6681.251
2021-08-03 10:30:00,2.87,3.08,29.07,76.215,1.83,0.98,100.825,2.87,29.07,69.7,19.3255624,19.305431,6689.521
2021-08-03 11:00:00,2.94,3.24,29.31,75.2,1.81,0.94,100.8,2.94,29.31,69.22,19.404375,19.40076,6647.584
2021-08-03 11:30:00,2.94,3.255,29.405,74.99,1.85,0.975,100.76,2.94,29.405,68.89,19.9103124,19.41171,6625.442
2021-08-03 12:00:00,2.94,3.27,29.5,74.78,1.89,1.01,100.72,2.94,29.5,68.9,19.5896876,19.41171,6605.423
2021-08-03 12:30:00,2.775,3.16,29.515,74.86,1.945,0.97,100.68,2.775,29.515,68.9,19.6969374,19.41171,6622.649
2021-08-03 13:00:00,2.61,3.05,29.53,74.94,2.0,0.93,100.64,2.61,29.53,69.52,19.020375,19.41171,6659.904
2021-08-03 13:30:00,2.375,2.82,29.45,75.35,2.0,0.83,100.62,2.375,29.45,69.94,18.85975,19.41171,6690.067
2021-08-03 14:00:00,2.14,2.59,29.37,75.76,2.0,0.73,100.6,2.14,29.37,69.9,20.058687600000003,19.446787,6685.892
2021-08-03 14:30:00,1.835,2.255,29.21,76.615,1.98,0.78,100.595,1.835,29.21,72.36,19.5785,19.343828,6705.907
2021-08-03 15:00:00,1.53,1.92,29.05,77.47,1.96,0.83,100.59,1.53,29.05,72.84,18.97175,19.240417,6706.935
2021-08-03 15:30:00,1.205,1.525,28.83,79.14,1.875,0.66,100.595,1.205,28.83,78.4,19.5760624,19.235434,6730.29
2021-08-03 16:00:00,0.88,1.13,28.61,80.81,1.79,0.49,100.6,0.88,28.61,76.4,19.41775,19.347841,6714.753
2021-08-03 16:30:00,0.59,0.75,28.275,82.4,1.745,0.35,100.63,0.59,28.275,72.37,19.121937600000003,19.545832,6698.064
2021-08-03 17:00:00,0.3,0.37,27.94,83.99,1.7,0.21,100.66,0.3,27.94,72.26,19.4375,19.542536,6692.085
2021-08-03 17:30:00,0.15,0.185,27.545,86.135,1.62,0.105,100.695,0.15,27.545,69.68,19.3315,19.751421,6613.708
2021-08-03 18:00:00,0.0,0.0,27.15,88.28,1.54,0.0,100.73,0.0,27.15,68.89,19.8273124,19.962814,6525.431
2021-08-03 18:30:00,0.0,0.0,27.035,88.565,1.605,0.0,100.77,0.0,27.035,68.88,19.5563126,19.625383,6487.535
2021-08-03 19:00:00,0.0,0.0,26.92,88.85,1.67,0.0,100.81,0.0,26.92,68.83,17.264625,17.507708,6469.688
2021-08-03 19:30:00,0.0,0.0,26.85,89.11,1.73,0.0,100.845,0.0,26.85,68.87,17.229312399999998,17.483046,6460.031
2021-08-03 20:00:00,0.0,0.0,26.78,89.37,1.79,0.0,100.88,0.0,26.78,67.65,19.32975,19.292822,6424.59
2021-08-03 20:30:00,0.0,0.0,26.72,89.56,1.83,0.0,100.89,0.0,26.72,63.94,19.3025,19.309975,6393.875
2021-08-03 21:00:00,0.0,0.0,26.66,89.75,1.87,0.0,100.9,0.0,26.66,62.76,18.87125,19.036478,6324.802
2021-08-03 21:30:00,0.0,0.0,26.61,89.93,1.885,0.0,100.905,0.0,26.61,60.29,18.619375,19.036478,6195.711
2021-08-03 22:00:00,0.0,0.0,26.56,90.11,1.9,0.0,100.91,0.0,26.56,57.84,17.984125,19.06736,6054.469
2021-08-03 22:30:00,0.0,0.0,26.5,90.28,1.885,0.0,100.9,0.0,26.5,57.37,18.270875,19.015474,5940.711
2021-08-03 23:00:00,0.0,0.0,26.44,90.45,1.87,0.0,100.89,0.0,26.44,56.5,18.74475,18.949423,5842.717
2021-08-03 23:30:00,0.0,0.0,26.37,90.66,1.86,0.0,100.86,0.0,26.37,55.57,18.7495,19.098047,5717.786
2021-08-04 00:00:00,0.0,0.0,26.3,90.87,1.85,0.0,100.83,0.0,26.3,60.11,18.665375,18.51209,5610.012
2021-08-04 00:30:00,0.0,0.0,26.24,91.03,1.86,0.0,100.805,0.0,26.24,59.46,18.44675,18.167719,5503.117
2021-08-04 01:00:00,0.0,0.0,26.18,91.19,1.87,0.0,100.78,0.0,26.18,58.67,17.71025,18.048798,5428.224
2021-08-04 01:30:00,0.0,0.0,26.14,91.305,1.86,0.0,100.77,0.0,26.14,58.02,17.421375,18.048798,5360.602
2021-08-04 02:00:00,0.0,0.0,26.1,91.42,1.85,0.0,100.76,0.0,26.1,57.56,17.362625,18.133465,5303.253
2021-08-04 02:30:00,0.0,0.0,26.055,91.52,1.85,0.0,100.76,0.0,26.055,56.54,17.884625,18.088488,5253.727
2021-08-04 03:00:00,0.0,0.0,26.01,91.62,1.85,0.0,100.76,0.0,26.01,53.51,18.05925,18.374344,5216.06
2021-08-04 03:30:00,0.0,0.0,25.95,91.79,1.815,0.0,100.77,0.0,25.95,53.51,18.227375,18.395174,5200.553
2021-08-04 04:00:00,0.0,0.0,25.89,91.96,1.78,0.0,100.78,0.0,25.89,56.47,18.46175,18.552189,5223.783
2021-08-04 04:30:00,0.0,0.0,25.82,92.085,1.72,0.0,100.81,0.0,25.82,57.21,18.53425,18.470068,5263.21
2021-08-04 05:00:00,0.0,0.0,25.75,92.21,1.66,0.0,100.84,0.0,25.75,58.0,18.663125,18.45299,5324.217
2021-08-04 05:30:00,0.04,0.05,25.87,92.155,1.615,0.045,100.87,0.04,25.87,59.42,18.697875,18.55237,5447.667
2021-08-04 06:00:00,0.08,0.1,25.99,92.1,1.57,0.09,100.9,0.08,25.99,59.63,18.161375,18.610672,5604.261
2021-08-04 06:30:00,0.285,0.38,26.385,91.265,1.715,0.245,100.935,0.285,26.385,63.65,18.01475,18.570425,5784.936
2021-08-04 07:00:00,0.49,0.66,26.78,90.43,1.86,0.4,100.97,0.49,26.78,60.38,15.701125,16.114315,5970.034
2021-08-04 07:30:00,0.815,1.055,27.005,89.44,1.925,0.56,100.98,0.815,27.005,62.66,14.74175,15.80144,6190.488
2021-08-04 08:00:00,1.14,1.45,27.23,88.45,1.99,0.72,100.99,1.14,27.23,60.38,17.843875,17.854818,6381.331
2021-08-04 08:30:00,1.315,1.815,27.46,86.79,1.985,0.77,100.975,1.315,27.46,66.52,18.292125,18.299606,6510.367
2021-08-04 09:00:00,1.49,2.18,27.69,85.13,1.98,0.82,100.96,1.49,27.69,68.84,18.309875,18.52871,6553.124
2021-08-04 09:30:00,1.645,2.45,27.935,83.66,1.975,0.91,100.93,1.645,27.935,68.85,19.0275,18.688534,6597.108
2021-08-04 10:00:00,1.8,2.72,28.18,82.19,1.97,1.0,100.9,1.8,28.18,68.83,19.098875,18.568447,6596.552
2021-08-04 10:30:00,2.0,2.865,28.4,81.27,2.015,0.98,100.865,2.0,28.4,68.82,18.78275,18.568447,6593.833
2021-08-04 11:00:00,2.2,3.01,28.62,80.35,2.06,0.96,100.83,2.2,28.62,68.85,19.377875,18.586006,6589.296
2021-08-04 11:30:00,2.15,3.065,28.77,79.81,2.145,1.135,100.8,2.15,28.77,66.49,18.9495,18.45012,6564.411
2021-08-04 12:00:00,2.1,3.12,28.92,79.27,2.23,1.31,100.77,2.1,28.92,65.77,18.43275,18.308176,6519.676
2021-08-04 12:30:00,2.045,3.045,28.97,79.035,2.3,1.36,100.74,2.045,28.97,64.45,17.849125,18.179106,6503.334
2021-08-04 13:00:00,1.99,2.97,29.02,78.8,2.37,1.41,100.71,1.99,29.02,66.49,17.573,18.090075,6566.284
2021-08-04 13:30:00,1.79,2.745,28.95,78.925,2.37,1.305,100.685,1.79,28.95,66.49,17.553125,18.148624,6564.381
2021-08-04 14:00:00,1.59,2.52,28.88,79.05,2.37,1.2,100.66,1.59,28.88,66.49,18.014875,18.16115,6535.943
2021-08-04 14:30:00,1.33,2.195,28.745,79.685,2.345,1.035,100.65,1.33,28.745,68.82,18.340625,18.296946,6563.069
2021-08-04 15:00:00,1.07,1.87,28.61,80.32,2.32,0.87,100.64,1.07,28.61,68.83,17.771875,18.290129,6560.624
2021-08-04 15:30:00,0.805,1.48,28.415,81.76,2.225,0.68,100.645,0.805,28.415,68.83,17.510125,18.144495,6585.677
2021-08-04 16:00:00,0.54,1.09,28.22,83.2,2.13,0.49,100.65,0.54,28.22,68.82,17.561,18.339188,6570.593
2021-08-04 16:30:00,0.365,0.725,27.925,85.02,1.995,0.34,100.675,0.365,27.925,68.82,18.007,18.626593,6570.971
2021-08-04 17:00:00,0.19,0.36,27.63,86.84,1.86,0.19,100.7,0.19,27.63,67.15,18.64075,18.918049,6506.997
2021-08-04 17:30:00,0.095,0.18,27.26,88.28,1.755,0.095,100.735,0.095,27.26,65.52,18.941125,18.934906,6425.971
2021-08-04 18:00:00,0.0,0.0,26.89,89.72,1.65,0.0,100.77,0.0,26.89,62.0,19.03125,18.6759,6369.448
2021-08-04 18:30:00,0.0,0.0,26.805,89.755,1.68,0.0,100.81,0.0,26.805,62.02,19.102875,18.6759,6364.403
2021-08-04 19:00:00,0.0,0.0,26.72,89.79,1.71,0.0,100.85,0.0,26.72,62.67,16.37675,17.005095,6377.867
2021-08-04 19:30:00,0.0,0.0,26.68,89.74,1.735,0.0,100.885,0.0,26.68,62.53,16.2735,17.005095,6357.221
2021-08-04 20:00:00,0.0,0.0,26.64,89.69,1.76,0.0,100.92,0.0,26.64,61.39,18.633125,19.197874,6317.819
2021-08-04 20:30:00,0.0,0.0,26.6,89.71,1.775,0.0,100.935,0.0,26.6,59.94,19.120875,19.255869,6280.003
2021-08-04 21:00:00,0.0,0.0,26.56,89.73,1.79,0.0,100.95,0.0,26.56,61.15,19.86625,19.335106,6220.596
2021-08-04 21:30:00,0.0,0.0,26.505,89.82,1.76,0.0,100.955,0.0,26.505,59.95,19.611375,19.335106,6108.269
2021-08-04 22:00:00,0.0,0.0,26.45,89.91,1.73,0.0,100.96,0.0,26.45,59.25,19.68425,19.3414,5970.342
2021-08-04 22:30:00,0.0,0.0,26.395,90.0,1.705,0.0,100.945,0.0,26.395,58.31,20.063875,19.3414,5846.887
2021-08-04 23:00:00,0.0,0.0,26.34,90.09,1.68,0.0,100.93,0.0,26.34,57.08,19.89075,19.306324,5726.663
2021-08-04 23:30:00,0.0,0.0,26.265,90.34,1.68,0.0,100.885,0.0,26.265,55.3,19.644375,19.254436,5597.383
2021-08-05 00:00:00,0.0,0.0,26.19,90.59,1.68,0.0,100.84,0.0,26.19,57.54,19.62475,19.294794,5485.265
2021-08-05 00:30:00,0.0,0.0,26.125,90.905,1.765,0.0,100.805,0.0,26.125,57.43,20.07325,19.577477,5374.155
2021-08-05 01:00:00,0.0,0.0,26.06,91.22,1.85,0.0,100.77,0.0,26.06,54.49,19.824375,19.440578,5299.019
2021-08-05 01:30:00,0.0,0.0,26.04,91.47,2.005,0.0,100.745,0.0,26.04,52.6,19.8465,19.548483,5237.51
2021-08-05 02:00:00,0.0,0.0,26.02,91.72,2.16,0.0,100.72,0.0,26.02,49.39,19.44775,19.482792,5178.268
2021-08-05 02:30:00,0.0,0.0,26.015,91.885,2.325,0.0,100.72,0.0,26.015,44.28,19.594875,19.482792,5150.187
2021-08-05 03:00:00,0.0,0.0,26.01,92.05,2.49,0.0,100.72,0.0,26.01,41.95,19.460375,19.45215,5115.979
2021-08-05 03:30:00,0.0,0.0,26.0,92.205,2.57,0.0,100.72,0.0,26.0,41.95,19.45775,19.45215,5103.539
2021-08-05 04:00:00,0.0,0.0,25.99,92.36,2.65,0.0,100.72,0.0,25.99,41.95,19.279625,18.869827,5107.977
2021-08-05 04:30:00,0.0,0.0,25.985,92.33,2.665,0.0,100.74,0.0,25.985,49.39,19.19625,18.869827,5149.318
