DATE,PERIOD,USEP,LOAD,PV,RP
2021-08-01 00:00:00,1,169.16,19.842219,0.0,64.83
2021-08-01 00:30:00,2,146.73,19.9147186,0.0,34.95
2021-08-01 01:00:00,3,119.76,20.1587188,0.0,15.88
2021-08-01 01:30:00,4,118.41,20.5432498,0.0,13.33
2021-08-01 02:00:00,5,117.5,20.12825,0.0,12.12
2021-08-01 02:30:00,6,114.73,19.7326564,0.0,12.12
2021-08-01 03:00:00,7,115.77,19.2289688,0.0,8.0
2021-08-01 03:30:00,8,109.35,18.6414374,0.0,8.0
2021-08-01 04:00:00,9,105.79,18.4345312,0.0,8.0
2021-08-01 04:30:00,10,105.78,18.7258752,0.0,8.0
2021-08-01 05:00:00,11,108.62,18.8454374,0.0,8.0
2021-08-01 05:30:00,12,114.73,18.9879064,0.0,17.28
2021-08-01 06:00:00,13,112.06,19.0341874,0.0,18.78
2021-08-01 06:30:00,14,112.07,18.9017812,0.0,18.78
2021-08-01 07:00:00,15,115.64,15.3771564,0.0,34.88
2021-08-01 07:30:00,16,117.81,15.7169686,0.0,48.68
2021-08-01 08:00:00,17,123.64,17.805562600000002,0.0,40.04
2021-08-01 08:30:00,18,132.93,17.88275,0.0,48.68
2021-08-01 09:00:00,19,131.6,16.889781199999998,0.0,34.88
2021-08-01 09:30:00,20,152.53,17.0943438,0.0,48.68
2021-08-01 10:00:00,21,127.08,17.577374799999998,0.0,28.54
2021-08-01 10:30:00,22,109.16,17.657469000000003,0.0,13.33
2021-08-01 11:00:00,23,105.93,16.9549062,0.0,12.53
2021-08-01 11:30:00,24,105.52,16.8043124,0.0,12.12
2021-08-01 12:00:00,25,105.26,16.3770312,0.0,11.88
2021-08-01 12:30:00,26,105.27,16.2137502,0.0,12.12
2021-08-01 13:00:00,27,105.27,16.580156,0.0,15.88
2021-08-01 13:30:00,28,100.76,16.550875200000004,0.0,13.33
2021-08-01 14:00:00,29,105.27,16.5372186,0.0,15.88
2021-08-01 14:30:00,30,105.26,16.5892814,0.0,13.33
2021-08-01 15:00:00,31,100.74,16.4841562,0.0,9.88
2021-08-01 15:30:00,32,100.21,16.6988436,0.0,9.88
2021-08-01 16:00:00,33,105.26,17.332344000000003,0.0,11.88
2021-08-01 16:30:00,34,101.16,16.689812399999997,0.0,15.88
2021-08-01 17:00:00,35,105.44,17.414125,0.0,13.33
2021-08-01 17:30:00,36,105.63,17.1044376,0.0,15.88
2021-08-01 18:00:00,37,105.96,17.54475,0.0,50.0
2021-08-01 18:30:00,38,117.14,17.392187399999997,0.0,48.68
2021-08-01 19:00:00,39,119.63,15.9555,0.0,34.88
2021-08-01 19:30:00,40,140.4,15.5720626,0.0,50.0
2021-08-01 20:00:00,41,150.91,17.044374799999996,0.0,50.0
2021-08-01 20:30:00,42,183.85,17.3605626,0.0,81.74
2021-08-01 21:00:00,43,281.04,17.4236874,0.0,179.99
2021-08-01 21:30:00,44,126.59,18.219375,0.0,26.95
2021-08-01 22:00:00,45,117.65,17.8660626,0.0,19.02
2021-08-01 22:30:00,46,115.58,17.781437399999998,0.0,17.77
2021-08-01 23:00:00,47,131.89,18.0395002,0.0,28.24
2021-08-01 23:30:00,48,116.04,17.677875,0.0,17.77
2021-08-02 00:00:00,1,116.65,17.599812399999998,0.0,17.18
2021-08-02 00:30:00,2,109.74,17.48075,0.0,8.0
2021-08-02 01:00:00,3,114.76,17.8473124,0.0,8.0
2021-08-02 01:30:00,4,109.74,17.996062600000002,0.0,8.0
2021-08-02 02:00:00,5,109.62,18.440437600000003,0.0,8.0
2021-08-02 02:30:00,6,105.81,17.546187399999997,0.0,8.0
2021-08-02 03:00:00,7,105.71,17.5565626,0.0,8.0
2021-08-02 03:30:00,8,105.59,18.0221874,0.0,2.7
2021-08-02 04:00:00,9,105.59,18.0648126,0.0,8.0
2021-08-02 04:30:00,10,105.59,18.0711874,0.0,8.0
2021-08-02 05:00:00,11,108.57,18.656,0.0,8.0
2021-08-02 05:30:00,12,122.59,18.756125,0.0,16.78
2021-08-02 06:00:00,13,130.84,19.3904374,0.0,19.23
2021-08-02 06:30:00,14,134.89,19.81725,0.0,19.23
2021-08-02 07:00:00,15,118.8,16.460437600000002,0.0,33.33
2021-08-02 07:30:00,16,128.92,16.3071874,0.0,40.62
2021-08-02 08:00:00,17,181.37,18.4326252,0.0,92.36
2021-08-02 08:30:00,18,290.91,19.167875,0.0,184.94
2021-08-02 09:00:00,19,306.18,19.2870624,0.0,184.99
2021-08-02 09:30:00,20,382.84,19.2948126,0.0,184.99
2021-08-02 10:00:00,21,492.56,19.1555624,0.0,185.94
2021-08-02 10:30:00,22,492.59,19.2798126,0.0,185.99
2021-08-02 11:00:00,23,388.25,19.1196874,0.0,184.99
2021-08-02 11:30:00,24,384.34,19.0593124,0.0,184.99
2021-08-02 12:00:00,25,342.06,18.9436252,0.0,184.99
2021-08-02 12:30:00,26,384.36,18.9104998,0.0,184.99
2021-08-02 13:00:00,27,1189.48,19.0335626,0.0,190.02
2021-08-02 13:30:00,28,393.43,18.9886874,0.0,186.18
2021-08-02 14:00:00,29,576.66,19.6390002,0.0,186.18
2021-08-02 14:30:00,30,575.84,20.1046248,0.0,186.18
2021-08-02 15:00:00,31,1907.52,20.93675,0.0,186.18
2021-08-02 15:30:00,32,1907.55,20.60625,0.0,186.18
2021-08-02 16:00:00,33,1918.51,20.5606876,0.0,186.09
2021-08-02 16:30:00,34,1919.41,20.7088124,0.0,186.31
2021-08-02 17:00:00,35,1195.69,20.644312600000003,0.0,186.31
2021-08-02 17:30:00,36,356.76,20.6346876,0.0,184.99
2021-08-02 18:00:00,37,277.3,20.42775,0.0,184.99
2021-08-02 18:30:00,38,322.17,20.4509374,0.0,184.99
2021-08-02 19:00:00,39,364.62,17.7786874,0.0,192.91
2021-08-02 19:30:00,40,322.11,17.7888126,0.0,184.88
2021-08-02 20:00:00,41,338.96,19.4060626,0.0,184.42
2021-08-02 20:30:00,42,354.36,19.85025,0.0,184.24
2021-08-02 21:00:00,43,362.78,20.4092498,0.0,184.24
2021-08-02 21:30:00,44,231.76,20.2738126,0.0,84.99
2021-08-02 22:00:00,45,226.75,20.1919374,0.0,117.71
2021-08-02 22:30:00,46,186.32,19.4990626,0.0,79.67
2021-08-02 23:00:00,47,160.76,19.685187600000003,0.0,39.51
2021-08-02 23:30:00,48,155.61,19.5919998,0.0,34.88
2021-08-03 00:00:00,1,203.71,20.2669376,0.0,33.31
2021-08-03 00:30:00,2,186.04,20.2044376,0.0,17.06
2021-08-03 01:00:00,3,160.44,19.925874800000003,0.0,10.73
2021-08-03 01:30:00,4,147.47,19.8804376,0.0,9.88
2021-08-03 02:00:00,5,144.87,19.712125,0.0,9.88
2021-08-03 02:30:00,6,136.06,19.7599376,0.0,9.88
2021-08-03 03:00:00,7,134.98,19.6873748,0.0,9.88
2021-08-03 03:30:00,8,128.08,19.7760626,0.0,8.0
2021-08-03 04:00:00,9,130.07,19.2810624,0.0,9.32
2021-08-03 04:30:00,10,127.01,18.6990626,0.0,8.0
2021-08-03 05:00:00,11,140.2,18.239375,0.0,9.88
2021-08-03 05:30:00,12,150.46,18.422875,0.0,16.83
2021-08-03 06:00:00,13,153.98,18.2138124,0.0,34.88
2021-08-03 06:30:00,14,165.12,18.474,0.0,34.88
2021-08-03 07:00:00,15,117.19,15.5340002,0.0,33.33
2021-08-03 07:30:00,16,125.55,15.8011248,0.0,48.68
2021-08-03 08:00:00,17,135.72,18.6050626,0.0,34.88
2021-08-03 08:30:00,18,183.65,19.3660624,0.0,92.71
2021-08-03 09:00:00,19,165.5,19.2602502,0.0,54.88
2021-08-03 09:30:00,20,124.84,19.088625,0.0,19.88
2021-08-03 10:00:00,21,124.98,19.378125,0.0,19.01
2021-08-03 10:30:00,22,120.04,19.3255624,0.0,13.33
2021-08-03 11:00:00,23,111.18,19.404375,0.0,9.88
2021-08-03 11:30:00,24,106.42,19.9103124,0.0,8.02
2021-08-03 12:00:00,25,106.68,19.5896876,0.0,2.0
2021-08-03 12:30:00,26,110.6,19.6969374,0.0,2.8
2021-08-03 13:00:00,27,119.05,19.020375,0.0,9.69
2021-08-03 13:30:00,28,123.67,18.85975,0.0,12.12
2021-08-03 14:00:00,29,134.99,20.058687600000003,0.0,9.88
2021-08-03 14:30:00,30,135.38,19.5785,0.0,9.88
2021-08-03 15:00:00,31,155.73,18.97175,0.0,8.07
2021-08-03 15:30:00,32,155.67,19.5760624,0.0,8.07
2021-08-03 16:00:00,33,140.47,19.41775,0.0,8.49
2021-08-03 16:30:00,34,183.61,19.121937600000003,0.0,15.95
2021-08-03 17:00:00,35,183.43,19.4375,0.0,8.02
2021-08-03 17:30:00,36,128.76,19.3315,0.0,12.12
2021-08-03 18:00:00,37,145.32,19.8273124,0.0,34.88
2021-08-03 18:30:00,38,185.94,19.5563126,0.0,33.33
2021-08-03 19:00:00,39,203.67,17.264625,0.0,15.88
2021-08-03 19:30:00,40,196.34,17.229312399999998,0.0,20.02
2021-08-03 20:00:00,41,183.48,19.32975,0.0,9.88
2021-08-03 20:30:00,42,203.54,19.3025,0.0,8.0
2021-08-03 21:00:00,43,183.46,18.87125,0.0,8.0
2021-08-03 21:30:00,44,155.59,18.619375,0.0,8.0
2021-08-03 22:00:00,45,183.72,17.984125,0.0,8.0
2021-08-03 22:30:00,46,155.54,18.270875,0.0,2.71
2021-08-03 23:00:00,47,135.08,18.74475,0.0,2.89
2021-08-03 23:30:00,48,118.03,18.7495,0.0,1.33
2021-08-04 00:00:00,1,144.9,18.665375,0.0,1.2
2021-08-04 00:30:00,2,135.68,18.44675,0.0,1.0
2021-08-04 01:00:00,3,144.86,17.71025,0.0,0.88
2021-08-04 01:30:00,4,153.46,17.421375,0.0,1.2
2021-08-04 02:00:00,5,175.59,17.362625,0.0,3.95
2021-08-04 02:30:00,6,155.73,17.884625,0.0,4.05
2021-08-04 03:00:00,7,153.45,18.05925,0.0,3.95
2021-08-04 03:30:00,8,134.94,18.227375,0.0,1.2
2021-08-04 04:00:00,9,120.94,18.46175,0.0,1.1
2021-08-04 04:30:00,10,120.97,18.53425,0.0,1.2
2021-08-04 05:00:00,11,120.09,18.663125,0.0,0.9
2021-08-04 05:30:00,12,124.63,18.697875,0.0,1.33
2021-08-04 06:00:00,13,180.7,18.161375,0.0,8.0
2021-08-04 06:30:00,14,180.72,18.01475,0.0,8.0
2021-08-04 07:00:00,15,111.43,15.701125,0.0,8.0
2021-08-04 07:30:00,16,116.42,14.74175,0.0,12.12
2021-08-04 08:00:00,17,116.92,17.843875,0.0,9.88
2021-08-04 08:30:00,18,116.81,18.292125,0.0,12.12
2021-08-04 09:00:00,19,116.9,18.309875,0.0,9.88
2021-08-04 09:30:00,20,116.98,19.0275,0.0,8.12
2021-08-04 10:00:00,21,116.49,19.098875,0.0,8.29
2021-08-04 10:30:00,22,116.96,18.78275,0.0,3.7
2021-08-04 11:00:00,23,116.96,19.377875,0.0,7.51
2021-08-04 11:30:00,24,116.49,18.9495,0.0,7.15
2021-08-04 12:00:00,25,116.45,18.43275,0.0,1.33
2021-08-04 12:30:00,26,110.09,17.849125,0.0,2.79
2021-08-04 13:00:00,27,116.47,17.573,0.0,8.29
2021-08-04 13:30:00,28,116.47,17.553125,0.0,8.29
2021-08-04 14:00:00,29,116.49,18.014875,0.0,8.29
2021-08-04 14:30:00,30,116.49,18.340625,0.0,8.29
2021-08-04 15:00:00,31,116.49,17.771875,0.0,1.33
2021-08-04 15:30:00,32,116.47,17.510125,0.0,2.0
2021-08-04 16:00:00,33,114.95,17.561,0.0,1.33
2021-08-04 16:30:00,34,112.91,18.007,0.0,8.07
2021-08-04 17:00:00,35,100.97,18.64075,0.0,8.0
2021-08-04 17:30:00,36,100.22,18.941125,0.0,8.0
2021-08-04 18:00:00,37,99.62,19.03125,0.0,13.33
2021-08-04 18:30:00,38,100.71,19.102875,0.0,12.12
2021-08-04 19:00:00,39,112.96,16.37675,0.0,9.88
2021-08-04 19:30:00,40,107.32,16.2735,0.0,12.12
2021-08-04 20:00:00,41,115.45,18.633125,0.0,8.0
2021-08-04 20:30:00,42,115.92,19.120875,0.0,8.0
2021-08-04 21:00:00,43,117.19,19.86625,0.0,3.9
2021-08-04 21:30:00,44,115.96,19.611375,0.0,3.99
2021-08-04 22:00:00,45,119.85,19.68425,0.0,8.0
2021-08-04 22:30:00,46,115.78,20.063875,0.0,3.5
2021-08-04 23:00:00,47,115.43,19.89075,0.0,1.33
2021-08-04 23:30:00,48,104.87,19.644375,0.0,1.33
2021-08-05 00:00:00,1,121.89,19.62475,0.0,1.2
2021-08-05 00:30:00,2,117.27,20.07325,0.0,1.0
2021-08-05 01:00:00,3,115.46,19.824375,0.0,0.6
2021-08-05 01:30:00,4,114.88,19.8465,0.0,0.88
2021-08-05 02:00:00,5,108.32,19.44775,0.0,0.6
2021-08-05 02:30:00,6,98.57,19.594875,0.0,0.88
2021-08-05 03:00:00,7,98.5,19.460375,0.0,0.6
2021-08-05 03:30:00,8,97.44,19.45775,0.0,0.6
2021-08-05 04:00:00,9,98.59,19.279625,0.0,0.5
2021-08-05 04:30:00,10,99.57,19.19625,0.0,0.6
2021-08-05 05:00:00,11,112.35,19.00725,0.0,0.6
2021-08-05 05:30:00,12,115.75,19.281375,0.0,1.33
2021-08-05 06:00:00,13,120.37,18.948,0.0,8.0
2021-08-05 06:30:00,14,140.65,18.76175,0.0,8.0
2021-08-05 07:00:00,15,115.06,16.297125,0.0,8.0
2021-08-05 07:30:00,16,117.22,16.627,0.0,9.88
2021-08-05 08:00:00,17,117.32,19.1275,0.0,8.0
2021-08-05 08:30:00,18,120.6,19.175,0.0,12.12
2021-08-05 09:00:00,19,118.9,19.432125,0.0,8.29
2021-08-05 09:30:00,20,145.88,19.366625,0.0,8.29
2021-08-05 10:00:00,21,118.78,19.555625,0.0,8.0
2021-08-05 10:30:00,22,120.69,19.38,0.0,11.14
2021-08-05 11:00:00,23,118.09,18.9535,0.0,8.0
2021-08-05 11:30:00,24,116.91,18.84875,0.0,8.0
2021-08-05 12:00:00,25,115.95,18.703,0.0,6.8
2021-08-05 12:30:00,26,116.9,18.843625,0.0,8.0
2021-08-05 13:00:00,27,118.69,18.616625,0.0,9.88
2021-08-05 13:30:00,28,156.3,18.415125,0.0,12.8
2021-08-05 14:00:00,29,145.99,18.6605,0.0,12.12
2021-08-05 14:30:00,30,146.0,18.9705,0.0,8.0
2021-08-05 15:00:00,31,161.38,19.099875,0.0,8.0
2021-08-05 15:30:00,32,166.3,19.49975,0.0,8.0
2021-08-05 16:00:00,33,167.65,20.0175,0.0,11.99
2021-08-05 16:30:00,34,167.48,20.389375,0.0,13.73
2021-08-05 17:00:00,35,156.31,20.84275,0.0,12.12
2021-08-05 17:30:00,36,117.34,19.915125,0.0,8.63
2021-08-05 18:00:00,37,139.5,20.322375,0.0,15.88
2021-08-05 18:30:00,38,167.24,20.3775,0.0,22.88
2021-08-05 19:00:00,39,167.63,17.860625,0.0,13.9
2021-08-05 19:30:00,40,167.33,17.296,0.0,15.88
2021-08-05 20:00:00,41,186.58,19.164375,0.0,9.88
2021-08-05 20:30:00,42,203.02,19.183875,0.0,8.0
2021-08-05 21:00:00,43,186.54,19.210375,0.0,6.91
2021-08-05 21:30:00,44,141.0,19.437,0.0,8.0
2021-08-05 22:00:00,45,138.51,18.762875,0.0,15.88
2021-08-05 22:30:00,46,118.25,18.789375,0.0,11.02
2021-08-05 23:00:00,47,117.06,18.471875,0.0,1.33
2021-08-05 23:30:00,48,115.09,18.8405,0.0,1.28
2021-08-06 00:00:00,1,145.54,19.0745,0.0,1.28
2021-08-06 00:30:00,2,139.08,18.833375,0.0,1.0
2021-08-06 01:00:00,3,128.53,18.7545,0.0,0.88
2021-08-06 01:30:00,4,118.36,18.681,0.0,0.9
2021-08-06 02:00:00,5,118.36,18.896125,0.0,0.88
2021-08-06 02:30:00,6,115.77,19.33225,0.0,0.9
2021-08-06 03:00:00,7,115.31,18.945125,0.0,0.88
2021-08-06 03:30:00,8,115.16,18.234875,0.0,0.88
2021-08-06 04:00:00,9,115.15,18.07675,0.0,0.6
2021-08-06 04:30:00,10,114.87,17.98075,0.0,0.9
2021-08-06 05:00:00,11,115.46,18.333625,0.0,0.9
2021-08-06 05:30:00,12,125.27,18.840625,0.0,1.33
2021-08-06 06:00:00,13,139.07,18.945,0.0,8.0
2021-08-06 06:30:00,14,176.25,19.4165,0.0,8.0
2021-08-06 07:00:00,15,117.23,16.714625,0.0,8.0
2021-08-06 07:30:00,16,145.75,15.869,0.0,12.12
2021-08-06 08:00:00,17,156.08,18.39325,0.0,9.88
2021-08-06 08:30:00,18,176.38,18.974625,0.0,12.12
2021-08-06 09:00:00,19,166.11,18.788875,0.0,9.88
2021-08-06 09:30:00,20,183.61,18.623875,0.0,12.12
2021-08-06 10:00:00,21,183.44,18.572875,0.0,15.23
2021-08-06 10:30:00,22,183.44,19.27775,0.0,12.8
2021-08-06 11:00:00,23,162.66,18.7445,0.0,9.88
2021-08-06 11:30:00,24,135.91,19.331375,0.0,8.29
2021-08-06 12:00:00,25,125.5,19.4875,0.0,8.29
2021-08-06 12:30:00,26,140.97,19.366625,0.0,2.8
2021-08-06 13:00:00,27,183.43,20.0595,0.0,8.29
2021-08-06 13:30:00,28,232.06,19.320125,0.0,12.99
2021-08-06 14:00:00,29,253.91,19.089,0.0,12.9
2021-08-06 14:30:00,30,253.93,19.0655,0.0,12.99
2021-08-06 15:00:00,31,202.09,18.743625,0.0,1.33
2021-08-06 15:30:00,32,229.41,19.419,0.0,10.32
2021-08-06 16:00:00,33,253.89,19.6035,0.0,12.0
2021-08-06 16:30:00,34,253.91,19.74175,0.0,18.78
2021-08-06 17:00:00,35,186.05,19.391,0.0,8.07
2021-08-06 17:30:00,36,120.62,19.664,0.0,12.12
2021-08-06 18:00:00,37,117.62,19.39575,0.0,13.33
2021-08-06 18:30:00,38,125.41,19.625875,0.0,28.44
2021-08-06 19:00:00,39,141.03,16.630375,0.0,15.88
2021-08-06 19:30:00,40,141.03,16.700125,0.0,20.02
2021-08-06 20:00:00,41,120.7,18.599875,0.0,9.88
2021-08-06 20:30:00,42,141.02,19.312125,0.0,8.0
2021-08-06 21:00:00,43,125.55,19.180125,0.0,8.0
2021-08-06 21:30:00,44,120.55,19.209375,0.0,8.0
2021-08-06 22:00:00,45,135.75,18.613375,0.0,8.0
2021-08-06 22:30:00,46,117.58,18.918125,0.0,12.12
2021-08-06 23:00:00,47,115.81,18.852875,0.0,2.22
2021-08-06 23:30:00,48,135.72,19.122625,0.0,13.33
2021-08-07 00:00:00,1,183.02,18.895,0.0,21.53
2021-08-07 00:30:00,2,177.56,18.368125,0.0,17.23
2021-08-07 01:00:00,3,173.92,17.925125,0.0,8.0
2021-08-07 01:30:00,4,162.48,17.972875,0.0,8.0
2021-08-07 02:00:00,5,137.37,17.500375,0.0,8.0
2021-08-07 02:30:00,6,127.79,17.376,0.0,8.0
2021-08-07 03:00:00,7,127.29,16.968,0.0,8.0
2021-08-07 03:30:00,8,121.84,16.527375,0.0,8.0
2021-08-07 04:00:00,9,121.84,16.894875,0.0,8.0
2021-08-07 04:30:00,10,117.28,17.08075,0.0,8.28
2021-08-07 05:00:00,11,121.84,16.89825,0.0,8.0
2021-08-07 05:30:00,12,127.79,17.31675,0.0,16.83
2021-08-07 06:00:00,13,132.28,17.018625,0.0,18.23
2021-08-07 06:30:00,14,144.42,17.381,0.0,18.23
2021-08-07 07:00:00,15,144.47,14.536625,0.0,37.09
2021-08-07 07:30:00,16,173.97,13.813875,0.0,66.13
2021-08-07 08:00:00,17,298.33,16.561875,0.0,182.96
2021-08-07 08:30:00,18,290.8,16.77275,0.0,184.83
2021-08-07 09:00:00,19,293.19,16.636875,0.0,184.24
2021-08-07 09:30:00,20,302.87,16.665,0.0,184.42
2021-08-07 10:00:00,21,331.48,16.182751,0.0,183.33
2021-08-07 10:30:00,22,227.62,15.990624,0.0,52.6
2021-08-07 11:00:00,23,207.83,15.960751,0.0,48.08
2021-08-07 11:30:00,24,174.13,16.4305,0.0,34.88
2021-08-07 12:00:00,25,157.56,16.494874,0.0,31.67
2021-08-07 12:30:00,26,177.49,16.512376,0.0,34.88
2021-08-07 13:00:00,27,177.66,16.945999,0.0,51.47
2021-08-07 13:30:00,28,172.57,17.650876,0.0,49.08
2021-08-07 14:00:00,29,177.33,17.62375,0.0,49.08
2021-08-07 14:30:00,30,177.67,17.48125,0.0,49.08
2021-08-07 15:00:00,31,195.17,18.176749,0.0,30.03
2021-08-07 15:30:00,32,201.07,18.11425,0.0,40.04
2021-08-07 16:00:00,33,200.9,18.203625,0.0,40.03
2021-08-07 16:30:00,34,162.63,17.554876,0.0,36.59
2021-08-07 17:00:00,35,142.21,17.230624,0.0,20.02
2021-08-07 17:30:00,36,130.6,17.214001,0.0,17.83
2021-08-07 18:00:00,37,137.5,17.182625,0.0,50.0
2021-08-07 18:30:00,38,177.79,17.730499,0.0,55.88
2021-08-07 19:00:00,39,198.58,15.015251,0.0,74.89
2021-08-07 19:30:00,40,201.61,15.611249,0.0,80.55
2021-08-07 20:00:00,41,198.59,18.83325,0.0,60.17
2021-08-07 20:30:00,42,188.79,19.242625,0.0,40.04
2021-08-07 21:00:00,43,182.96,19.089,0.0,18.95
2021-08-07 21:30:00,44,142.43,19.286,0.0,20.02
2021-08-07 22:00:00,45,152.79,19.466,0.0,29.59
2021-08-07 22:30:00,46,137.4,19.1695,0.0,17.83
2021-08-07 23:00:00,47,183.0,19.011876,0.0,33.33
2021-08-07 23:30:00,48,188.67,18.413374,0.0,20.02
2021-08-08 00:00:00,1,152.78,18.587126,0.0,23.55
2021-08-08 00:30:00,2,138.89,18.2525,0.0,17.23
2021-08-08 01:00:00,3,128.52,18.731,0.0,12.12
2021-08-08 01:30:00,4,121.92,18.489124,0.0,11.96
2021-08-08 02:00:00,5,117.2,18.791626,0.0,8.0
2021-08-08 02:30:00,6,115.8,18.516124,0.0,10.31
2021-08-08 03:00:00,7,115.5,18.02025,0.0,9.88
2021-08-08 03:30:00,8,115.18,17.151876,0.0,9.88
2021-08-08 04:00:00,9,114.9,17.780624,0.0,8.0
2021-08-08 04:30:00,10,114.89,18.132126,0.0,10.17
2021-08-08 05:00:00,11,114.9,17.679123999999998,0.0,9.88
2021-08-08 05:30:00,12,115.47,17.56775,0.0,12.52
2021-08-08 06:00:00,13,115.18,17.82325,0.0,17.18
2021-08-08 06:30:00,14,115.48,17.8745,0.0,18.7
2021-08-08 07:00:00,15,116.63,14.80175,0.0,33.33
2021-08-08 07:30:00,16,116.96,14.09975,0.0,48.68
2021-08-08 08:00:00,17,121.84,16.615,0.0,34.88
2021-08-08 08:30:00,18,121.86,17.2835,0.0,48.68
2021-08-08 09:00:00,19,132.19,17.3275,0.0,35.51
2021-08-08 09:30:00,20,134.88,16.99775,0.0,37.61
2021-08-08 10:00:00,21,133.67,16.90225,0.0,34.88
2021-08-08 10:30:00,22,115.81,17.628,0.0,19.23
2021-08-08 11:00:00,23,115.52,17.4795,0.0,18.83
2021-08-08 11:30:00,24,115.34,18.055,0.0,19.23
2021-08-08 12:00:00,25,115.33,18.17275,0.0,17.78
2021-08-08 12:30:00,26,115.51,18.72775,0.0,18.94
2021-08-08 13:00:00,27,119.56,18.116,0.0,23.3
2021-08-08 13:30:00,28,119.58,18.05425,0.0,23.3
2021-08-08 14:00:00,29,132.44,17.60675,0.0,34.07
2021-08-08 14:30:00,30,133.87,17.24475,0.0,36.99
2021-08-08 15:00:00,31,132.44,16.61275,0.0,23.24
2021-08-08 15:30:00,32,119.62,17.63,0.0,19.18
2021-08-08 16:00:00,33,117.11,18.07375,0.0,18.18
2021-08-08 16:30:00,34,115.76,18.0115,0.0,19.64
2021-08-08 17:00:00,35,115.76,17.868,0.0,19.54
2021-08-08 17:30:00,36,115.74,18.141,0.0,20.02
2021-08-08 18:00:00,37,117.07,17.79575,0.0,49.08
2021-08-08 18:30:00,38,131.42,17.6585,0.0,50.0
2021-08-08 19:00:00,39,134.75,14.90625,0.0,40.04
2021-08-08 19:30:00,40,134.59,14.9445,0.0,41.6
2021-08-08 20:00:00,41,132.46,17.339,0.0,34.07
2021-08-08 20:30:00,42,137.6,18.41225,0.0,33.33
2021-08-08 21:00:00,43,162.68,18.12725,0.0,56.18
2021-08-08 21:30:00,44,119.23,18.617542968,0.0,20.02
2021-08-08 22:00:00,45,121.99,18.03187549,0.0,25.27
2021-08-08 22:30:00,46,115.34,17.911174316,0.0,18.06
2021-08-08 23:00:00,47,132.34,17.067398435999998,0.0,18.95
2021-08-08 23:30:00,48,117.16,17.505663086000002,0.0,18.18
2021-08-09 00:00:00,1,119.15,17.543951164,0.0,12.12
2021-08-09 00:30:00,2,115.21,17.70393164,0.0,9.88
2021-08-09 01:00:00,3,113.89,17.66930274,0.0,8.0
2021-08-09 01:30:00,4,105.86,18.2501172,0.0,8.0
2021-08-09 02:00:00,5,105.76,18.3553203,0.0,1.33
2021-08-09 02:30:00,6,98.08,18.59179298,0.0,1.33
2021-08-09 03:00:00,7,98.08,18.66799218,0.0,1.33
2021-08-09 03:30:00,8,91.45,18.98866016,0.0,1.2
2021-08-09 04:00:00,9,91.38,18.2827539,0.0,1.2
2021-08-09 04:30:00,10,89.74,18.515125,0.0,1.2
2021-08-09 05:00:00,11,89.63,18.50367188,0.0,1.2
2021-08-09 05:30:00,12,84.39,18.77789844,0.0,9.17
2021-08-09 06:00:00,13,88.1,18.805742180000003,0.0,8.0
2021-08-09 06:30:00,14,95.58,19.24398438,0.0,12.12
2021-08-09 07:00:00,15,93.62,15.84114844,0.0,15.88
2021-08-09 07:30:00,16,103.79,15.4687578,0.0,20.02
2021-08-09 08:00:00,17,104.53,18.7824375,0.0,15.88
2021-08-09 08:30:00,18,103.99,18.68585938,0.0,20.02
2021-08-09 09:00:00,19,108.44,18.72513282,0.0,13.33
2021-08-09 09:30:00,20,108.34,18.95174218,0.0,12.12
2021-08-09 10:00:00,21,108.34,19.33788282,0.0,9.88
2021-08-09 10:30:00,22,90.58,19.3633203,0.0,8.49
2021-08-09 11:00:00,23,90.59,19.0352422,0.0,8.49
2021-08-09 11:30:00,24,90.58,18.8593203,0.0,8.49
2021-08-09 12:00:00,25,90.49,18.75815626,0.0,8.49
2021-08-09 12:30:00,26,90.6,18.34142188,0.0,8.49
2021-08-09 13:00:00,27,93.95,18.6361328,0.0,9.88
2021-08-09 13:30:00,28,95.74,18.495984380000003,0.0,9.88
2021-08-09 14:00:00,29,93.95,18.254859380000003,0.0,9.88
2021-08-09 14:30:00,30,93.52,18.43717188,0.0,9.88
2021-08-09 15:00:00,31,95.64,18.28548436,0.0,8.49
2021-08-09 15:30:00,32,104.01,18.22798438,0.0,8.49
2021-08-09 16:00:00,33,112.06,18.32148438,0.0,10.39
2021-08-09 16:30:00,34,104.01,18.93870312,0.0,12.12
2021-08-09 17:00:00,35,114.07,18.89639062,0.0,12.12
2021-08-09 17:30:00,36,115.08,19.1145,0.0,13.33
2021-08-09 18:00:00,37,115.82,19.14009376,0.0,20.02
2021-08-09 18:30:00,38,124.07,19.32520312,0.0,20.02
2021-08-09 19:00:00,39,127.41,16.63035938,0.0,20.02
2021-08-09 19:30:00,40,141.5,16.775453119999998,0.0,33.7
2021-08-09 20:00:00,41,162.74,19.33603126,0.0,47.7
2021-08-09 20:30:00,42,186.65,20.74692186,0.0,75.52
2021-08-09 21:00:00,43,142.3,20.94096876,0.0,24.9
2021-08-09 21:30:00,44,126.44,20.54893752,0.0,17.7
2021-08-09 22:00:00,45,133.24,20.8399062,0.0,22.58
2021-08-09 22:30:00,46,122.01,19.7534532,0.0,14.79
2021-08-09 23:00:00,47,137.54,20.2572968,0.0,17.27
